asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B0BKZDZ63C,"Traditional Red Landline Phone, Retro Corded Telephone with Message Indicator, Classic 2500 Analog Desk Phone, Vintage Corded Desk Telephone Large Button, Old Red Telephone Landline for School,Home",$35.97 ,,USD,4.3,192,2,$33.27 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 5% with coupon
B09GBLFSB2,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",$273.99 ,,USD,3.9,1574,11,$204.99 ,FALSE,FALSE,FALSE,Only 9 left in stock - order soon.,TRUE,200+ bought in past month,"FREE delivery Sat, Sep 21 Only 9 left in stock - order soon.",FALSE,,,
B09MMLPD1L,MOTOROLA Moto ONE 5G UW ACE 64GB Volcanic Grey-(Verizon),$75.05 ,,USD,4,84,3,$50.00 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B088BF7ZDL,"AT&amp;T DL72319 DECT 6.0 3-Handset Cordless Phone for Home with Connect to Cell, Call Blocking, 1.8&quot; Backlit Screen, Big Buttons, intercom, and Unsurpassed Range",$76.95 ,,USD,4.2,6801,3,$34.68 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save $17.00 with coupon
B09TG89P52,Motorola Edge + |2022| 4800mAh Battery | Unlocked | Made for US 8/512GB | 50MP Camera | Cosmos Blue,$270.74 ,,USD,4.2,1804,3,$192.55 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B08L9MY937,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),$145.00 ,$166.00 ,USD,4,1769,16,$111.10 ,FALSE,FALSE,TRUE,,TRUE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B00WHYS81A,"VTech CS6529-3 3-Handset Expandable Cordless Phone with Answering System-Caller ID/Call Waiting &amp; Backlit Display/Keypad, Silver",$65.95 ,,USD,4.3,26175,3,$35.25 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B09BM2FZ3M,OnePlus Nord N200 | 5G for T-Mobile U.S Version | 6.49&quot; Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera (T-Mobile) (Renewed),$74.00 ,$84.37 ,USD,4.1,385,16,$70.00 ,FALSE,FALSE,TRUE,,TRUE,500+ bought in past month,"FREE delivery Wed, Sep 25",FALSE,,,
B084HM9YWW,"Apple iPhone 11, US Version, 64GB, Black - T-Mobile (Renewed)",$209.00 ,$222.07 ,USD,4.2,52783,1,$209.00 ,FALSE,FALSE,FALSE,Only 7 left in stock - order soon.,TRUE,100+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 7 left in stock - order soon.",TRUE,,,
B0764KJ4RK,"AT&amp;T CD4930 Corded Phone with Digital Answering System and Caller ID, Extra-Large Tilt Display &amp; Buttons, Black",$49.85 ,,USD,4.4,13525,3,$17.57 ,FALSE,FALSE,TRUE,,FALSE,400+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B08KSGND8P,"SAMSUNG Galaxy S10 128GB 6.1&quot; 4G LTE Unlocked, Prism Black (Renewed)",$149.85 ,,USD,4.2,187,14,$139.99 ,FALSE,FALSE,FALSE,Only 3 left in stock - order soon.,TRUE,500+ bought in past month,"FREE delivery Sat, Sep 21 Only 3 left in stock - order soon.",FALSE,,,
B08HKRVZ4W,"Samsung Galaxy Note 20 5G (128GB, 8GB) 6.7&quot; AMOLED+, Snapdragon 865, Global 5G VoLTE (Fully Unlocked for AT&amp;T, Verizon, Sprint, Metro) N981U (Mystic Bronze) (Renewed)",$225.00 ,$598.98 ,USD,4.3,940,19,$190.95 ,FALSE,FALSE,FALSE,,TRUE,400+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tomorrow, Sep 20",TRUE,,,
B00FRS8UKM,"VTech CS6719-16 DECT 6.0 Phone with Caller ID/Call Waiting, 1 Cordless Handset, Red",$20.23 ,$21.95 ,USD,4.4,37768,6,$10.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0BSQXLQNK,Motorola Moto E13 Dual SIM 64GB ROM + 2GB RAM Factory Unlocked 4G Smartphone (Cosmic Black) - International Version,$89.98 ,,USD,4,575,3,$67.70 ,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,100+ bought in past month,FREE deliveryOnly 1 left in stock - order soon.,FALSE,,,
B0BF8C19NJ,"AT&amp;T EL51303 3 Handset DECT 6.0 Cordless Home Phone Full-Duplex Handset Speakerphone,Backlit Display, Lighted Keypad,Caller ID/Call Waiting,Phonebook, Eco Mode,Voicemail Key,Quiet Mode,Intercom,Silver",$55.04 ,,USD,4.3,17629,3,$29.65 ,FALSE,FALSE,TRUE,,FALSE,700+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CQ88L871,"Nothing Phone (2a) Smartphone Unlocked 5G Android Phone Dimensity 7200 Pro, 50MP Dual Camera, 6.7&#x27;&#x27; AMOLED Display, 5000mAh Battery, NFC (Milk, 12+256GB)",$402.00 ,,USD,4.5,752,11,$359.50 ,FALSE,FALSE,TRUE,Only 10 left in stock - order soon.,FALSE,50+ bought in past month,"FREE delivery Thu, Sep 26 Only 10 left in stock - order soon.",TRUE,,,
B08FRTH1KJ,Samsung S20+128GB Cloud Blue Unlocked (Renewed),$199.99 ,,USD,4.1,3066,23,$169.00 ,FALSE,FALSE,FALSE,Only 6 left in stock - order soon.,TRUE,200+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 6 left in stock - order soon.",TRUE,,,
B07BZV9DST,"VTech DS6151-2 2 Handset 2-Line Cordless Phone System for Home or Small Business with Digital Answering System &amp; Mailbox on each line, Silver",$96.87 ,$109.95 ,USD,4.1,1173,21,$36.35 ,FALSE,FALSE,TRUE,,FALSE,600+ bought in past month,"FREE delivery Fri, Sep 27",FALSE,,,
B0BZK41SXZ,"Panasonic Cordless Phone with Advanced Call Block, Bilingual Caller ID and Easy to Read Large High-Contrast Display, Expandable System with 3 Handsets - KX-TGD813B (Black)",$79.99 ,,USD,4.3,833,3,$37.25 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CMPLN52T,"Apple iPhone 15, 128GB, Pink - Unlocked (Renewed)",$620.05 ,$661.99 ,USD,4.4,566,21,$615.99 ,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,200+ bought in past month,FREE delivery Sep 24 - 25 Only 1 left in stock - order soon.,TRUE,,,
B0CCT2VXHC,"TracFone Nokia 2760 Flip, 4GB, Black - Prepaid Feature Phone (Locked) (Renewed)",$14.99 ,,USD,3.7,60,1,$14.99 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B08CFSZLQ4,Google Pixel 4a - Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,$159.99 ,$179.99 ,USD,4.5,10417,15,$149.99 ,FALSE,FALSE,FALSE,,TRUE,200+ bought in past month,"FREE delivery Sep 23 - 24 Or fastest delivery Tomorrow, Sep 20",TRUE,,,
B0CZ9SYQGY,"Panasonic Cordless Phone, Easy to Use with Large Display and Big Buttons, Flashing Favorites Key, Built in Flashlight, Call Block, Volume Boost, Talking Caller ID, 2 Cordless Handsets - KX-TGU432W",$69.99 ,,USD,4.3,434,4,$48.03 ,FALSE,FALSE,TRUE,,FALSE,400+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B09BFRV59N,"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display Screen, Pro Grade Camera, All Day Intelligent Battery, US Version, 2022, White",$319.95 ,$348.28 ,USD,4.5,14909,1,$319.95 ,FALSE,FALSE,TRUE,Only 4 left in stock - order soon.,TRUE,200+ bought in past month,"FREE delivery Thu, Sep 26 Only 4 left in stock - order soon.",TRUE,,,
B08Y727NMK,"OnePlus 9 Winter Mist, 5G Unlocked Android Smartphone U.S Version, 8GB RAM+128GB Storage, 120Hz Fluid Display, Hasselblad Triple Camera, 65W Ultra Fast Charge, 15W Wireless Charge, with Alexa Built-in",$188.89 ,$599.99 ,USD,4.2,1039,1,$188.89 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Thu, Sep 26",TRUE,,,
B09Q7JLN13,SIMBROS Radiant Core Phone At&amp;t Unlocked u304aa 4g 5.5in 16GB Smart Phone simkey -Unlocked to Work on All GSM Carriers Like At&amp;t T-Mobile &amp; Cricket -Not for Verizon,$39.99 ,$49.99 ,USD,3,58,1,$39.99 ,FALSE,FALSE,TRUE,,TRUE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CL7RDZXD,"BLU C5 Max | Unlocked | 5.7” HD+ Display | 5MP Camera | (Red, 32GB)",$54.99 ,,USD,3.3,679,2,$44.99 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B0D9927L49,Motorola Moto G Power 5G | 2023 | Unlocked | Made for US 4/128GB | 50 MPCamera | Mineral Black,$144.99 ,,USD,3.5,11,6,$143.54 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0C2G7GQ6H,Samsung Galaxy A54 5G 256GB + 8GB Unlocked Worldwide Dual Sim 6.4&quot; 120Hz 50MP Triple Cam - (Black),$379.50 ,,USD,4,380,3,$319.99 ,FALSE,FALSE,TRUE,,TRUE,400+ bought in past month,"FREE delivery Fri, Sep 27",FALSE,,,
B01LZV2HVG,"Panasonic Amplified Cordless Phone with Slow Talk, 40dB Volume Boost, 100dB Loud Visual Ringer, Hearing Aid Compatibility, Large Screen and Backlit Keypad - KX-TGM420W - 1 Handset (White)",$103.76 ,$119.99 ,USD,4.3,1452,25,$49.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B00V5ZJXNE,PANASONIC Corded/Cordless Phone System with Answering Machine and One Touch Call Blocking – 3 Handsets - KX-TGF353N (Champagne Gold),$139.95 ,,USD,4.4,2038,4,$92.89 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B07D2BHBYR,"AT&amp;T CL84107 DECT 6.0 Expandable Corded/Cordless Phone with Smart Call Blocker, Black/Silver with 1 Handset",$76.95 ,$88.14 ,USD,4.4,5154,5,$32.95 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B088XZFKJ5,Samsung Galaxy A20 32GB 6.4&quot; Display A205U Black Unlocked Smartphone (Renewed),$91.75 ,$199.95 ,USD,3.9,641,17,$56.10 ,FALSE,FALSE,FALSE,Only 3 left in stock - order soon.,TRUE,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 3 left in stock - order soon.",FALSE,,,
B0CBNLS6BD,"Motorola Moto G Stylus | 2022 | 2-Day Battery | Unlocked | Made for US 4/128GB | 50MP Camera | Twilight Blue | 4G RAM, 4G/3G cellular technology",$169.99 ,,USD,4.3,1240,7,$74.63 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Wed, Sep 25",FALSE,,,
B07H8PXT7K,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",$183.00 ,$198.00 ,USD,4.3,3281,6,$156.00 ,FALSE,FALSE,FALSE,,TRUE,100+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,FALSE,,,
B0D1ZFS9GH,Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,$349.99 ,$399.99 ,USD,4.3,55,3,$335.72 ,FALSE,FALSE,TRUE,,FALSE,400+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B08HHT4XTS,"Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone | US Version | 128GB of Storage | Mobile Gaming Smartphone | Mystic Bronze, SM-N986UZNAXAA (Renewed)",$344.00 ,,USD,4.1,1866,22,$294.00 ,FALSE,FALSE,TRUE,Only 5 left in stock - order soon.,TRUE,400+ bought in past month,"FREE delivery Thu, Sep 26 Only 5 left in stock - order soon.",TRUE,,,
B0CMDKX76Q,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Amber Yellow",$859.99 ,,USD,4.4,424,1,$859.99 ,FALSE,FALSE,TRUE,,TRUE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0DCVTQBHL,"Magnetic for iPhone 16 Case,[Compatible with MagSafe][Military Grade Drop Protection] Anti-Fingerprint Translucent Matte Shockproof Protective Case for iPhone 16 Phone Case 6.1&quot;,Deep Purple",$21.99 ,,USD,5,2,1,$21.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Fri, Sep 27 on $35 of items shipped by Amazon",FALSE,,,Save 15% with coupon
B0CKXNCDXY,"CAT S62 Rugged Cell Phone Unlocked (128GB, 4GB) 5.7&quot; IP68 Waterproof Android Smartphone, 12MP Dual Camera, All Day Battery, NFC, Fingerprint Unlock, Snapdragon 660 Nano Slot(Black) New",$169.00 ,,USD,3.5,124,4,$119.99 ,FALSE,FALSE,TRUE,Only 14 left in stock - order soon.,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 14 left in stock - order soon.",FALSE,,,
B0CHN7M531,"OnePlus Open, 16GB RAM+512GB, Dual-SIM, Voyager Black, US Factory Unlocked Android Smartphone, 4805 mAh Battery, 67W Fast Charging, Hasselblad Camera, 120Hz Fluid Display","$1,299.99 ","$1,699.99 ",USD,4.1,218,4,"$1,138.07 ",FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B0CHDSGLCF,"NUU A15 Cell Phone 4GB + 128GB, Unlocked for Mint, Metro, T-Mobile, Qlink and More, Perfect for Teenagers, Dual SIM 4G, Octa-Core Helio G36 2.2GHz 6.5&quot; HD+, Android 13, Purple, US Warranty",$119.99 ,,USD,4,210,1,$119.99 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,Save $10.00 with coupon
B0CLHHNWZQ,Samsung Galaxy S23 FE S711B 256GB Dual SIM GSM Unlocked Android Smartphone - Graphite,$473.50 ,,USD,4.2,99,1,$473.50 ,FALSE,FALSE,FALSE,Only 3 left in stock - order soon.,FALSE,50+ bought in past month,"FREE delivery Sep 24 - 26 Or fastest delivery Tomorrow, Sep 20 Only 3 left in stock - order soon.",TRUE,,,
B00NCUVOB4,"Panasonic 2-Line Corded/Cordless Phone System with 2 Handsets - Answering Machine, Link2Cell, 3-Way Conference, Call Block, Long Range DECT 6.0, Bluetooth - KX-TG9582B (Black)",$229.00 ,,USD,4.1,1018,8,$135.62 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0DCQX683H,"Motorola One 5G UW Ace (64GB, 4GB) 6.7&quot;, Snapdragon 750G, 5000mAh Battery (US Model Only for Verizon, Visable, Straight Talk, Total, Xfinity) XT21131PP (w/Fast Charger, Volcanic Grey)",$69.99 ,,USD,,0,2,$68.49 ,FALSE,FALSE,FALSE,,FALSE,More Buying Choices,FREE delivery,FALSE,,,
B0CJCVV96Z,Nokia C2 2E | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | Dual SIM | 2/32GB | 5.7-Inch Screen | International Version | Blue,$59.99 ,,USD,3.2,18,2,$59.39 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CCSF3WML,Straight Talk Apple iPhone 7 32GB - Silver,$83.00 ,$98.99 ,USD,3.8,67,4,$82.17 ,FALSE,FALSE,FALSE,,FALSE,200+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,FALSE,,,
B0CCT22SDM,"Total by Verizon Samsung Galaxy A14 5G, 64GB, Black - Prepaid Smartphone (Locked)",$69.99 ,,USD,4.1,161,1,$69.99 ,FALSE,FALSE,TRUE,Only 13 left in stock (more on the way).,FALSE,300+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24 Only 13 left in stock (more on the way).",FALSE,,,
B07TWYLQM7,"Apple iPhone SE, 32GB Gray Unlocked 1st Gen 2016 ATT Tmobile",$99.99 ,,USD,3.6,232,1,$99.99 ,FALSE,FALSE,FALSE,,TRUE,100+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,FALSE,,,
B0D7SBL8PJ,X40 Unlocked 5G Cell Phones 2024 Android 13 Mobile Phones With 24MP+50MP Camera 8GB+256GB 8-Core Smartphone 6.7&quot; HD Screen 6200 mAh Long Battery smartphone Dual SIM Adnroid phone(Elegant black),$99.99 ,,USD,5,4,1,$99.99 ,FALSE,FALSE,FALSE,,FALSE,50+ bought in past month,FREE delivery,TRUE,,,
B09V1NGFN4,SAMSUNG Galaxy S22 128 GB Green,$235.90 ,$250.00 ,USD,4,807,27,$199.50 ,FALSE,FALSE,FALSE,,TRUE,400+ bought in past month,"FREE delivery Tue, Sep 24 Or fastest delivery Sat, Sep 21",TRUE,,,
B0CHH6QWS1,Simple Mobile | Motorola Moto g Pure | Locked | 32GB | 4000 mAh Battery | 13 MP Dual Camera System | 6.5&quot; Max Vision HD+ Display | Blue,$49.99 ,,USD,4.2,248,1,$49.99 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B06X1B444W,"VTech Connect to Cell DS6771-3 DECT 6.0 Cordless Phone - Black, Silver, 6.9&quot; x 4&quot; x 6.6&quot;",$98.25 ,$109.99 ,USD,4.1,2542,25,$34.63 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B01K5N4QEM,Panasonic Expandable Cordless Phone System with Amber Backlit Display and Call Block – 1 Handset – KX-TGC350B (Black),$31.49 ,$34.99 ,USD,4.3,2060,21,$14.19 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0929127RH,"VTech IS8121-3 Super Long Range up to 2300 Feet DECT 6.0 Bluetooth 3 Handset Cordless Phone for Home with Answering Machine, Call Blocking, Connect to Cell, Intercom and Expandable to 5 Handsets",$76.56 ,$80.58 ,USD,4.2,4051,3,$48.26 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CMDRFVTL,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",$859.99 ,,USD,4.4,424,1,$859.99 ,FALSE,FALSE,TRUE,,TRUE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0DDMGMZY1,"TEAM LUXURY for iPhone 15 Case, [Military Grade Protection] Scratch-Resistant Back, Shockproof Phone Case for iPhone 15 6.1” (Black/Black)",$7.99 ,,USD,4.8,20,1,$7.99 ,FALSE,FALSE,TRUE,,TRUE,50+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0CHYBX2L4,"Blackview Rugged Smartphone Unlocked, 2023 BV6200 Rugged Phones, 13000mAh Battery 18W Fast Charge, Android 13, 8GB+64GB/2TB Expand, Waterproof Mobile Phones, Three Card Slots, 6.56&quot; Display, T-Mobile",$169.99 ,$199.99 ,USD,4.1,214,1,$169.99 ,FALSE,FALSE,TRUE,Only 16 left in stock - order soon.,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24 Only 16 left in stock - order soon.",FALSE,,,
B0858974Q2,SAMSUNG Galaxy A10e GSM Unlocked (not CDMA) 32GB Smartphone - Black (Renewed),$69.00 ,$74.99 ,USD,3.8,1199,16,$67.69 ,FALSE,FALSE,FALSE,Only 13 left in stock - order soon.,TRUE,50+ bought in past month,"FREE delivery Sat, Sep 21 Only 13 left in stock - order soon.",TRUE,,,
B0757B9VFG,"VTech AM18447 Main Console 4-Line Expandable Small Business Office Phone System with Answering Machine, Intercom, Auto Attendant &amp; Music on Hold , Black",$149.95 ,$164.95 ,USD,4.3,1161,6,$55.94 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",FALSE,,,
B0D6YWSJ1B,"DOOGEE Blade 10 Ultra Rugged Smartphone, 20GB RAM+256GB ROM Rugged Phone Unlocked Android 14,6.56&#x27;&#x27;90Hz Display,50MP Camera, IP68/IP69K Waterproof Phones, Face ID/NFC/GPS/OTG",$279.99 ,,USD,5,14,1,$279.99 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B08GPJYY54,"VTech VS113-5 Extended Range 5 Handset Cordless Phone for Home with Call Blocking, Connect to Cell Bluetooth, 2&quot; Backlit Screen, Big Buttons, and Answering System, Silver &amp; Black",$119.95 ,$142.95 ,USD,4,1910,2,$75.26 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save $10.00 with coupon
B0CKXL587M,"CAT S22 Rugged Flip Phone (16GB) 2.8&quot; Touchscreen Smart Cell Phone Android 11, IP68 Water Resistant, T-Mobile 4G LTE GSM Single Nano Slot,Compatible with T-Mobile(New)",$64.89 ,,USD,3.7,402,1,$64.89 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B003BNY7QG,"AT&amp;T ML17939 2-Line Corded Telephone with Digital Answering System and Caller ID/Call Waiting, Black/Silver",$70.32 ,$87.95 ,USD,4.3,1082,83,$40.32 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B07MQVW2T6,Prepaid At&amp;T Axia 4G LTE 16GB Android 8.1 LCD 5.5&quot;,$39.99 ,,USD,3.4,362,9,$28.73 ,FALSE,FALSE,TRUE,Only 2 left in stock - order soon.,FALSE,50+ bought in past month,"FREE delivery Fri, Sep 27 Only 2 left in stock - order soon.",FALSE,,,
B09DDCGFGJ,"Panasonic Cordless Phone System, Expandable Home Phone with Call Blocking, Bilingual Caller ID and High-Contrast Display, 1 Handset - KX-TGD610B (Black)",$34.49 ,,USD,4.3,5343,12,$17.24 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B08H85VZNX,"Google Pixel 4a Smartphone, 128GB Storage &amp; Unlocked Cellular - Just Black (Renewed)",$130.00 ,$159.99 ,USD,4,1204,11,$109.85 ,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,50+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",FALSE,,,
B0CJB9FW71,BLU G73 | 2023 | 3-Day Battery | Unlocked | 6.8” HD+ Infinity Display | 128/6GB | Triple 50MP Camera | US Version | US Warranty | Blue,$114.99 ,,USD,3.9,165,4,$40.00 ,FALSE,FALSE,TRUE,,FALSE,More Buying Choices,"FREE delivery Thu, Sep 26",TRUE,,,
B09R6FJWWS,"SAMSUNG Galaxy A53 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB, 6.5” FHD Super AMOLED Screen, Long Battery Life, US Version, Black",,,,4.3,4495,1,,FALSE,FALSE,FALSE,,TRUE,,,FALSE,,,
B007P8DMBE,"AT&amp;T TL88102 DECT 6.0 2-Line Expandable Cordless Phone with Answering System and Dual Caller ID/Call Waiting, 1 Handset, Silver/Black",$95.53 ,$119.95 ,USD,4.1,836,49,$38.11 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B07X4B9G32,Moto Z4 - For Verizon - 128 GB - Flash Gray (Renewed),$80.29 ,$94.79 ,USD,4.2,795,8,$64.57 ,FALSE,FALSE,FALSE,Only 19 left in stock - order soon.,TRUE,100+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20 Only 19 left in stock - order soon.",FALSE,,,
B08HVXC89J,LIVELY Jitterbug Flip2 - Flip Cell Phone for Seniors - Not Compatible with Other Wireless Carriers- Must Be Activated Phone Plan- Graphite,$47.99 ,$79.99 ,USD,4,3219,11,$44.34 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B09X7G4FT4,"Tracfone Samsung Galaxy A13 5G, 64GB, Black - Prepaid Smartphone (Locked)",$159.99 ,,USD,4.3,860,2,$72.76 ,FALSE,FALSE,TRUE,Only 11 left in stock - order soon.,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",FALSE,,,
B0D485PQTD,"SAMSUNG Galaxy A05s (SM-A057M/DS), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Case Bundle) (Light Violet)",$125.00 ,,USD,5,1,1,$125.00 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Tue, Sep 24",TRUE,,,
B08FRS3R32,"SAMSUNG Galaxy S20+ Plus 5G Factory Unlocked Android Cell Phone SM-G986U US Version | 128GB | Fingerprint ID &amp; Facial Recognition | Long-Lasting Battery (Cosmic Black, 128GB)",$249.70 ,$349.00 ,USD,3.7,305,8,$213.91 ,FALSE,FALSE,TRUE,Only 1 left in stock - order soon.,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 Only 1 left in stock - order soon.",TRUE,,,
B0D7ZWSVGB,"CMF Phone 1 8+256GB - Unlocked Smartphone with 50 MP Rear Camera with Ultra XDR, 6,67&quot; Super AMOLED Display and Nothing OS 2.6 - Light Green",$289.00 ,,USD,4.2,9,1,$289.00 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B0845ZVJW3,"Samsung Galaxy Note 10+, 256GB, Aura Black - Fully Unlocked (Renewed)",$264.95 ,$299.99 ,USD,4.2,2949,14,$217.95 ,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,200+ bought in past month,"FREE delivery Sat, Sep 21 Only 2 left in stock - order soon.",FALSE,,,
B09KMH4G81,Samsung Galaxy A42 5G 128GB Prism Dot Black for Verizon (Renewed),$124.00 ,,USD,4.1,341,6,$80.00 ,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,50+ bought in past month,"FREE delivery Sep 24 - 26 Or fastest delivery Sat, Sep 21 Only 2 left in stock - order soon.",FALSE,,,
